DURATION_S,V_START,V_END,V_MIN,V_MAX,V_MEAN,V_DROP,VOLTAGE_SLOPE,V_STD,V_SKEW,I_MEAN,I_MIN,I_MAX,T_START,T_END,T_MIN,T_MAX,T_MEAN,TEMP_RISE,TEMP_RISE_RATE,TEMP_STD,DC_IR,ENERGY_WH,Target_SoH,Target_RUL
10727.24,12.586,9.182,9.039,12.586,10.884,3.405,0.000317,1.065,0.44,0.699,0.557,0.992,22.5,30.2,22.5,30.5,26.4,7.98,0.000744,1.201,0.0867,34.35,86.5,532
12122.19,12.555,9.013,8.881,12.555,10.784,3.542,0.000292,1.154,-0.191,0.741,0.633,0.994,22.5,30.3,22.5,30.6,26.4,8.15,0.000672,0.747,0.0859,34.87,86.81,531
9414.67,12.566,9.43,9.3,12.566,10.998,3.136,0.000333,1.188,0.198,0.8,0.603,0.995,22.1,29.6,22.1,29.8,25.8,7.67,0.000815,0.677,0.0882,35.19,86.35,530
10892.46,12.564,9.155,9.026,12.564,10.859,3.409,0.000313,0.921,-0.5,0.681,0.501,0.889,22.1,29.8,22.1,29.9,25.9,7.87,0.000722,1.315,0.084,33.93,85.87,529
12236.68,12.595,9.239,9.127,12.595,10.917,3.356,0.000274,0.965,0.061,0.731,0.602,0.917,22.5,30.1,22.5,30.3,26.3,7.83,0.00064,0.895,0.0843,34.6,86.66,528
10193.07,12.542,9.12,8.967,12.542,10.831,3.422,0.000336,1.124,-0.087,0.761,0.58,1.043,22.3,29.6,22.3,29.9,25.9,7.59,0.000745,1.353,0.0887,34.33,86.77,527
10185.94,12.562,9.094,8.979,12.562,10.828,3.468,0.000341,1.086,0.227,0.677,0.524,0.787,22.6,30.4,22.6,30.5,26.5,7.96,0.000781,0.733,0.0876,34.14,86.47,526
11843.95,12.6,9.232,9.078,12.6,10.916,3.368,0.000284,0.829,-0.03,0.766,0.582,0.932,22.7,30.2,22.7,30.6,26.4,7.96,0.000672,0.692,0.0881,34.4,86.59,525
11761.33,12.525,9.386,9.253,12.525,10.955,3.139,0.000267,1.193,-0.027,0.708,0.604,0.955,21.7,29.5,21.7,29.8,25.6,8.11,0.00069,1.181,0.0833,34.8,86.7,524
12187.7,12.552,9.127,8.98,12.552,10.839,3.425,0.000281,1.053,-0.175,0.719,0.531,0.859,22.7,30.1,22.7,30.2,26.4,7.45,0.000611,0.667,0.0882,34.29,85.98,523
9424.45,12.578,9.238,9.094,12.578,10.908,3.341,0.000354,1.172,0.497,0.724,0.615,0.898,22.6,30.5,22.6,30.8,26.5,8.16,0.000866,1.125,0.0877,34.44,86.06,522
9758.48,12.523,9.491,9.337,12.523,11.007,3.032,0.000311,0.943,-0.365,0.646,0.465,0.897,22.2,30.0,22.2,30.3,26.1,8.15,0.000835,1.399,0.0879,34.42,86.72,521
9814.22,12.519,9.174,9.024,12.519,10.846,3.345,0.000341,0.862,-0.204,0.804,0.621,0.959,23.0,30.4,23.0,30.5,26.7,7.41,0.000755,0.763,0.0872,33.97,85.47,520
9855.22,12.502,9.428,9.276,12.502,10.965,3.073,0.000312,1.01,-0.002,0.693,0.521,0.841,22.2,29.4,22.2,29.5,25.8,7.39,0.00075,1.051,0.0872,34.06,85.94,519
10852.71,12.507,9.418,9.298,12.507,10.962,3.089,0.000285,1.135,0.158,0.711,0.591,0.986,22.3,30.0,22.3,30.3,26.1,8.04,0.000741,1.026,0.0861,34.07,85.57,518
9478.04,12.593,9.104,8.967,12.593,10.849,3.489,0.000368,1.175,-0.084,0.781,0.673,1.059,22.6,30.1,22.6,30.4,26.3,7.86,0.000829,0.869,0.086,33.84,85.73,517
9457.23,12.53,9.472,9.313,12.53,11.001,3.058,0.000323,0.9,0.125,0.744,0.572,0.864,22.2,29.9,22.2,30.1,26.0,7.96,0.000842,0.679,0.084,34.21,85.56,516
10365.72,12.546,9.333,9.176,12.546,10.939,3.213,0.00031,1.199,-0.057,0.774,0.656,0.907,22.1,30.2,22.1,30.2,26.1,8.12,0.000783,0.852,0.0857,34.86,85.75,515
11530.02,12.543,9.363,9.214,12.543,10.953,3.18,0.000276,1.185,-0.053,0.773,0.652,0.986,22.6,29.3,22.6,29.4,25.9,6.78,0.000588,0.897,0.0936,33.82,85.09,514
12282.87,12.53,9.15,9.029,12.53,10.84,3.38,0.000275,1.021,0.056,0.696,0.594,0.967,22.8,30.0,22.8,30.1,26.4,7.25,0.000591,1.426,0.0824,33.68,85.44,513
10385.48,12.558,9.116,8.961,12.558,10.837,3.442,0.000331,1.117,-0.327,0.751,0.612,0.87,23.2,30.6,23.2,31.0,26.9,7.78,0.000749,1.326,0.0887,34.1,85.68,512
10135.71,12.573,9.288,9.171,12.573,10.931,3.285,0.000324,1.147,0.37,0.693,0.516,0.804,22.0,30.6,22.0,30.8,26.3,8.8,0.000868,0.727,0.0859,34.69,85.31,511
10363.87,12.53,9.021,8.881,12.53,10.776,3.51,0.000339,0.957,-0.054,0.736,0.586,0.866,22.5,30.5,22.5,30.9,26.5,8.37,0.000808,1.095,0.0863,34.91,85.11,510
9595.3,12.508,9.286,9.169,12.508,10.897,3.223,0.000336,0.854,0.059,0.779,0.67,0.958,21.6,29.5,21.6,29.6,25.6,7.92,0.000825,0.988,0.0886,33.91,85.1,509
9958.01,12.507,9.388,9.258,12.507,10.948,3.119,0.000313,0.928,0.094,0.676,0.567,0.961,22.3,29.7,22.3,29.8,26.0,7.59,0.000762,0.524,0.0877,33.48,85.21,508
10514.51,12.515,9.022,8.863,12.515,10.769,3.492,0.000332,0.822,0.449,0.629,0.491,0.769,22.5,29.5,22.5,29.5,26.0,6.97,0.000663,1.427,0.0945,32.81,84.85,507
9624.53,12.545,9.011,8.888,12.545,10.778,3.534,0.000367,1.092,-0.359,0.737,0.616,0.944,22.1,30.0,22.1,30.2,26.0,8.1,0.000841,1.199,0.0864,35.14,85.93,506
9804.68,12.528,9.395,9.248,12.528,10.961,3.134,0.00032,1.141,0.16,0.717,0.552,0.828,23.0,30.9,23.0,31.1,27.0,8.09,0.000825,1.364,0.0896,34.29,85.91,505
10490.74,12.598,9.05,8.918,12.598,10.824,3.548,0.000338,1.171,-0.479,0.701,0.548,0.974,22.7,31.2,22.7,31.4,27.0,8.71,0.00083,0.747,0.0899,34.26,86.2,504
10205.87,12.535,9.313,9.186,12.535,10.924,3.223,0.000316,1.156,0.315,0.748,0.598,1.044,22.8,30.1,22.8,30.5,26.4,7.75,0.000759,0.529,0.0892,33.65,84.71,503
11153.15,12.509,9.191,9.028,12.509,10.85,3.318,0.000297,1.188,0.41,0.817,0.654,1.039,22.6,30.9,22.6,31.0,26.7,8.41,0.000754,0.829,0.0892,34.5,84.72,502
11590.24,12.586,9.154,9.004,12.586,10.87,3.432,0.000296,1.173,0.417,0.778,0.664,0.983,23.9,31.8,23.9,31.9,27.8,8.02,0.000692,0.817,0.0895,34.29,84.72,501
11712.47,12.573,9.383,9.224,12.573,10.978,3.19,0.000272,1.173,-0.226,0.76,0.618,0.942,21.4,29.8,21.4,30.3,25.6,8.86,0.000756,1.279,0.0883,33.87,83.86,500
10020.16,12.557,9.115,8.987,12.557,10.836,3.441,0.000343,1.042,0.212,0.661,0.525,0.899,22.3,29.8,22.3,30.0,26.0,7.74,0.000772,0.874,0.0909,34.13,85.2,499
9305.7,12.576,9.008,8.879,12.576,10.792,3.569,0.000384,1.171,0.486,0.755,0.581,0.938,23.3,31.3,23.3,31.3,27.3,8.0,0.00086,1.367,0.0884,34.31,85.25,498
10346.29,12.504,9.368,9.233,12.504,10.936,3.137,0.000303,1.15,0.287,0.74,0.579,0.903,22.5,29.8,22.5,30.1,26.2,7.64,0.000738,1.021,0.0906,33.4,84.41,497
10628.69,12.54,9.368,9.223,12.54,10.954,3.172,0.000298,0.922,0.328,0.774,0.611,0.977,22.9,31.1,22.9,31.3,27.0,8.39,0.000789,0.961,0.0917,35.16,83.91,496
9518.09,12.583,9.226,9.073,12.583,10.904,3.357,0.000353,0.965,-0.049,0.75,0.572,0.873,23.2,31.0,23.2,31.1,27.1,7.85,0.000825,0.679,0.092,34.22,84.14,495
9832.24,12.569,9.454,9.299,12.569,11.011,3.116,0.000317,1.01,-0.116,0.783,0.67,1.026,22.9,31.4,22.9,31.5,27.1,8.63,0.000878,1.291,0.0892,33.78,84.03,494
11317.95,12.591,9.283,9.134,12.591,10.937,3.308,0.000292,0.924,0.269,0.764,0.577,0.894,22.8,31.7,22.8,31.9,27.2,9.03,0.000798,0.946,0.0907,33.02,83.43,493
11010.02,12.525,9.229,9.07,12.525,10.877,3.296,0.000299,0.99,-0.09,0.755,0.654,0.963,22.8,30.6,22.8,30.9,26.7,8.17,0.000742,0.579,0.0905,34.0,84.42,492
10789.67,12.583,9.024,8.901,12.583,10.803,3.558,0.00033,0.919,0.42,0.71,0.606,0.94,23.0,30.5,23.0,30.9,26.7,7.96,0.000738,0.549,0.0905,33.03,84.25,491
11193.49,12.559,9.394,9.268,12.559,10.977,3.166,0.000283,0.947,-0.121,0.669,0.511,0.86,22.7,30.8,22.7,30.9,26.7,8.21,0.000733,0.568,0.0921,33.37,84.23,490
11156.9,12.527,9.264,9.12,12.527,10.895,3.264,0.000293,1.195,-0.016,0.756,0.595,0.995,23.1,31.8,23.1,32.1,27.5,8.99,0.000806,1.189,0.0928,33.48,83.88,489
10236.79,12.553,9.498,9.365,12.553,11.025,3.055,0.000298,0.872,0.109,0.797,0.64,0.923,21.8,29.9,21.8,30.1,25.8,8.34,0.000815,1.209,0.0894,34.14,85.74,488
9471.02,12.585,9.4,9.233,12.585,10.992,3.185,0.000336,0.88,-0.218,0.741,0.607,0.923,21.8,29.8,21.8,29.8,25.8,7.94,0.000838,1.29,0.0919,34.44,84.38,487
11157.77,12.534,9.362,9.213,12.534,10.948,3.172,0.000284,1.166,0.297,0.735,0.617,0.841,22.3,30.9,22.3,31.2,26.6,8.94,0.000802,1.146,0.0943,33.61,84.09,486
10031.62,12.578,9.207,9.052,12.578,10.893,3.371,0.000336,0.883,0.185,0.691,0.561,0.958,22.4,30.2,22.4,30.5,26.3,8.06,0.000804,1.3,0.0926,33.9,83.55,485
9226.96,12.598,9.313,9.155,12.598,10.956,3.285,0.000356,1.082,-0.186,0.722,0.583,0.936,21.7,29.4,21.7,29.7,25.5,8.05,0.000873,0.532,0.0912,34.22,84.56,484
11896.87,12.522,9.151,9.027,12.522,10.836,3.37,0.000283,0.993,0.0,0.785,0.607,1.042,23.0,30.9,23.0,31.0,27.0,7.99,0.000671,0.69,0.0938,33.5,83.65,483
9598.14,12.587,9.411,9.248,12.587,10.999,3.176,0.000331,1.009,-0.496,0.717,0.604,0.953,22.4,30.1,22.4,30.5,26.3,8.08,0.000842,1.432,0.0912,33.07,84.82,482
9188.63,12.552,9.329,9.198,12.552,10.941,3.223,0.000351,0.911,-0.181,0.759,0.628,0.975,22.8,30.9,22.8,30.9,26.8,8.11,0.000882,0.941,0.0904,34.0,83.79,481
10983.19,12.551,9.103,8.967,12.551,10.827,3.448,0.000314,0.828,0.113,0.739,0.625,0.902,22.4,30.3,22.4,30.4,26.3,8.03,0.000731,0.839,0.0938,33.67,84.21,480
9359.05,12.505,9.213,9.086,12.505,10.859,3.292,0.000352,0.925,0.317,0.744,0.584,0.963,22.9,30.6,22.9,30.9,26.7,7.96,0.00085,1.213,0.0935,32.74,83.7,479
10431.04,12.513,9.406,9.244,12.513,10.96,3.107,0.000298,0.893,-0.276,0.716,0.571,0.91,22.2,29.8,22.2,30.0,26.0,7.84,0.000752,1.361,0.0911,34.27,83.61,478
10955.57,12.579,9.441,9.302,12.579,11.01,3.138,0.000286,1.107,0.104,0.779,0.631,0.885,22.2,31.0,22.2,31.0,26.6,8.88,0.00081,0.627,0.0905,32.61,83.03,477
11106.37,12.579,9.266,9.126,12.579,10.923,3.313,0.000298,0.936,0.314,0.687,0.525,0.87,21.2,29.2,21.2,29.4,25.2,8.15,0.000734,1.091,0.0958,33.94,84.54,476
9770.33,12.566,9.039,8.875,12.566,10.803,3.527,0.000361,1.129,-0.324,0.669,0.52,0.884,22.0,30.1,22.0,30.4,26.1,8.35,0.000854,1.456,0.0917,33.69,83.86,475
10207.77,12.549,9.33,9.207,12.549,10.94,3.219,0.000315,0.859,-0.351,0.651,0.462,0.914,23.1,31.1,23.1,31.1,27.1,7.98,0.000782,1.031,0.0943,33.9,83.92,474
9927.19,12.557,9.457,9.321,12.557,11.007,3.1,0.000312,0.803,0.486,0.801,0.658,1.09,23.0,31.3,23.0,31.4,27.1,8.4,0.000846,0.904,0.0957,33.51,83.14,473
9220.61,12.57,9.41,9.273,12.57,10.99,3.16,0.000343,0.927,-0.117,0.776,0.59,1.048,22.6,31.8,22.6,32.0,27.2,9.39,0.001019,0.882,0.0954,33.13,83.89,472
10093.98,12.592,9.42,9.294,12.592,11.006,3.172,0.000314,1.089,-0.013,0.735,0.568,1.035,22.6,31.2,22.6,31.2,26.9,8.59,0.000851,0.937,0.0935,32.82,82.84,471
10414.94,12.579,9.302,9.162,12.579,10.941,3.277,0.000315,0.874,0.105,0.69,0.539,0.826,22.0,30.3,22.0,30.4,26.1,8.45,0.000812,1.078,0.0944,33.16,83.71,470
10680.2,12.537,9.489,9.342,12.537,11.013,3.048,0.000285,1.093,0.484,0.729,0.618,0.97,21.7,30.3,21.7,30.4,26.0,8.62,0.000808,1.484,0.0934,32.95,83.66,469
9283.97,12.547,9.371,9.205,12.547,10.959,3.176,0.000342,0.937,0.279,0.78,0.616,0.895,22.6,30.7,22.6,30.7,26.7,8.09,0.000872,0.969,0.0926,34.33,83.5,468
11804.13,12.58,9.145,9.024,12.58,10.862,3.435,0.000291,0.989,-0.331,0.678,0.503,0.963,22.4,30.3,22.4,30.3,26.3,7.89,0.000668,0.552,0.0948,33.06,82.79,467
9344.59,12.551,9.426,9.293,12.551,10.988,3.125,0.000334,0.87,0.092,0.701,0.573,0.828,22.6,31.0,22.6,31.1,26.8,8.5,0.00091,0.651,0.0949,33.39,84.21,466
10336.71,12.58,9.431,9.293,12.58,11.005,3.149,0.000305,1.197,0.27,0.807,0.693,0.924,22.8,31.2,22.8,31.4,27.0,8.66,0.000837,0.738,0.0964,32.9,82.39,465
9939.37,12.564,9.378,9.252,12.564,10.971,3.186,0.000321,1.013,-0.12,0.809,0.669,0.942,22.2,31.6,22.2,31.9,26.9,9.7,0.000976,1.206,0.0964,33.21,82.54,464
11716.66,12.545,9.339,9.171,12.545,10.942,3.206,0.000274,0.973,0.418,0.724,0.62,0.961,23.1,31.3,23.1,31.8,27.2,8.68,0.000741,1.358,0.0957,33.2,82.87,463
10120.49,12.577,9.375,9.217,12.577,10.976,3.203,0.000316,1.019,0.173,0.772,0.653,0.99,22.1,31.3,22.1,31.4,26.7,9.31,0.00092,1.332,0.0971,33.75,82.9,462
9651.61,12.528,9.097,8.975,12.528,10.812,3.432,0.000356,1.055,0.208,0.763,0.569,0.881,22.0,29.8,22.0,30.2,25.9,8.27,0.000857,0.62,0.0959,33.74,83.28,461
10676.41,12.597,9.448,9.294,12.597,11.022,3.149,0.000295,0.911,-0.073,0.641,0.494,0.791,23.2,31.5,23.2,31.9,27.3,8.78,0.000823,1.403,0.0952,32.67,83.16,460
11286.68,12.538,9.166,9.044,12.538,10.852,3.372,0.000299,1.044,-0.322,0.747,0.62,1.038,22.0,30.8,22.0,31.2,26.4,9.29,0.000823,0.992,0.0944,33.31,83.01,459
11751.33,12.572,9.052,8.926,12.572,10.812,3.52,0.0003,1.056,0.433,0.8,0.675,1.015,21.5,30.5,21.5,30.6,26.0,9.06,0.000771,1.165,0.099,33.51,83.43,458
10474.86,12.594,9.245,9.101,12.594,10.92,3.349,0.00032,1.182,0.318,0.693,0.515,0.962,22.6,30.7,22.6,30.7,26.7,8.04,0.000767,0.982,0.0995,33.65,82.77,457
10006.0,12.563,9.479,9.356,12.563,11.021,3.084,0.000308,1.059,-0.323,0.789,0.593,0.996,23.0,31.9,23.0,32.3,27.4,9.31,0.000931,0.539,0.0947,32.22,81.73,456
10783.84,12.536,9.042,8.89,12.536,10.789,3.493,0.000324,0.996,-0.437,0.63,0.516,0.877,22.8,32.2,22.8,32.5,27.5,9.72,0.000901,1.041,0.0976,32.65,82.51,455
11864.86,12.504,9.028,8.866,12.504,10.766,3.476,0.000293,1.071,0.374,0.683,0.571,0.791,22.8,30.8,22.8,31.0,26.8,8.22,0.000693,0.649,0.0992,33.27,82.48,454
10740.2,12.547,9.459,9.337,12.547,11.003,3.088,0.000288,1.117,-0.044,0.736,0.623,0.977,22.6,31.4,22.6,31.6,27.0,9.0,0.000838,0.671,0.0949,32.93,81.65,453
11191.12,12.522,9.402,9.261,12.522,10.962,3.12,0.000279,1.03,-0.363,0.766,0.568,1.029,22.3,30.6,22.3,31.1,26.5,8.81,0.000787,1.336,0.0952,33.19,81.82,452
9299.78,12.514,9.208,9.054,12.514,10.861,3.307,0.000356,1.139,0.112,0.705,0.561,0.916,22.6,31.3,22.6,31.3,27.0,8.72,0.000938,1.278,0.0941,32.73,82.78,451
9238.68,12.565,9.443,9.301,12.565,11.004,3.122,0.000338,1.009,-0.088,0.731,0.554,0.993,22.4,30.8,22.4,31.1,26.6,8.75,0.000947,1.438,0.0977,33.54,83.07,450
11710.14,12.563,9.391,9.253,12.563,10.977,3.171,0.000271,0.945,0.261,0.783,0.66,0.884,23.0,32.1,23.0,32.2,27.5,9.23,0.000788,1.04,0.0973,33.19,82.34,449
9492.77,12.58,9.343,9.17,12.58,10.961,3.237,0.000341,0.914,-0.065,0.696,0.578,0.891,22.4,31.1,22.4,31.4,26.8,8.97,0.000945,0.834,0.1012,32.81,82.56,448
11676.09,12.518,9.393,9.249,12.518,10.955,3.125,0.000268,0.88,0.177,0.752,0.563,0.875,22.4,30.5,22.4,30.7,26.4,8.3,0.000711,0.826,0.0948,33.85,82.64,447
11476.9,12.538,9.11,8.966,12.538,10.824,3.427,0.000299,0.955,-0.364,0.777,0.588,0.974,23.2,32.9,23.2,33.1,28.1,9.94,0.000866,1.22,0.0964,33.62,82.38,446
10810.37,12.506,9.068,8.907,12.506,10.787,3.438,0.000318,1.116,0.138,0.755,0.638,0.947,21.9,31.6,21.9,31.9,26.8,9.99,0.000925,1.112,0.0942,32.61,81.33,445
11502.25,12.549,9.498,9.343,12.549,11.023,3.051,0.000265,0.931,0.079,0.713,0.585,0.981,22.4,30.4,22.4,30.6,26.4,8.15,0.000709,1.392,0.103,33.27,82.84,444
11736.88,12.504,9.235,9.075,12.504,10.87,3.269,0.000278,0.981,-0.259,0.728,0.575,0.834,21.6,30.6,21.6,31.0,26.1,9.38,0.000799,1.058,0.0979,32.72,81.91,443
9836.99,12.565,9.045,8.899,12.565,10.805,3.519,0.000358,0.982,0.272,0.722,0.551,0.883,23.0,31.2,23.0,31.3,27.1,8.24,0.000837,1.374,0.099,33.42,82.91,442
10636.65,12.586,9.035,8.867,12.586,10.811,3.551,0.000334,1.017,0.294,0.771,0.667,0.937,22.1,31.2,22.1,31.7,26.7,9.54,0.000897,1.288,0.1008,32.14,81.32,441
11774.53,12.567,9.444,9.315,12.567,11.006,3.123,0.000265,0.827,0.209,0.713,0.551,0.886,22.3,31.4,22.3,31.7,26.9,9.41,0.000799,0.705,0.101,33.15,82.9,440
11673.27,12.558,9.48,9.347,12.558,11.019,3.078,0.000264,0.911,-0.437,0.767,0.645,1.016,22.3,31.5,22.3,31.8,26.9,9.57,0.00082,0.845,0.099,33.36,82.32,439
10764.45,12.553,9.146,8.992,12.553,10.85,3.407,0.000317,1.157,-0.042,0.785,0.59,1.045,22.9,30.8,22.9,30.8,26.8,7.85,0.00073,0.58,0.0995,33.08,81.29,438
9691.87,12.57,9.248,9.083,12.57,10.909,3.322,0.000343,0.853,-0.153,0.724,0.561,0.928,22.1,32.4,22.1,32.6,27.3,10.49,0.001082,0.944,0.0985,33.1,82.18,437
9488.88,12.595,9.322,9.18,12.595,10.959,3.272,0.000345,1.137,-0.055,0.769,0.604,0.938,22.2,31.7,22.2,32.1,27.0,9.9,0.001044,0.804,0.0983,33.55,81.54,436
10328.9,12.597,9.385,9.258,12.597,10.991,3.212,0.000311,0.914,0.473,0.764,0.619,0.935,23.1,33.0,23.1,33.4,28.0,10.31,0.000998,1.339,0.1024,33.12,82.35,435
8916.14,12.532,9.063,8.929,12.532,10.797,3.468,0.000389,0.949,0.04,0.76,0.604,0.897,22.9,32.0,22.9,32.2,27.5,9.26,0.001038,0.663,0.0971,32.79,81.44,434
9204.99,12.546,9.16,9.034,12.546,10.853,3.386,0.000368,0.916,0.444,0.763,0.566,1.011,22.1,31.8,22.1,32.0,27.0,9.92,0.001078,1.481,0.1043,32.03,81.29,433
10080.26,12.569,9.366,9.198,12.569,10.967,3.203,0.000318,0.978,-0.408,0.687,0.531,0.814,22.3,31.8,22.3,32.2,27.1,9.91,0.000983,0.555,0.0997,31.54,81.35,432
9574.06,12.502,9.269,9.125,12.502,10.886,3.233,0.000338,1.042,0.443,0.845,0.737,1.08,22.2,31.2,22.2,31.3,26.7,9.17,0.000958,1.408,0.0983,32.66,81.13,431
9873.81,12.528,9.176,9.003,12.528,10.852,3.353,0.00034,1.121,-0.211,0.692,0.583,0.967,22.4,30.9,22.4,31.4,26.7,9.01,0.000912,1.306,0.1014,32.82,81.32,430
10584.96,12.509,9.104,8.957,12.509,10.806,3.405,0.000322,0.835,-0.091,0.713,0.515,0.987,23.7,33.2,23.7,33.6,28.4,9.96,0.000941,1.414,0.1003,33.0,81.97,429
9130.65,12.519,9.191,9.039,12.519,10.855,3.328,0.000364,0.985,-0.473,0.649,0.466,0.757,22.7,31.4,22.7,31.7,27.1,8.99,0.000985,0.502,0.1021,32.13,80.85,428
10687.48,12.589,9.209,9.057,12.589,10.899,3.381,0.000316,0.827,0.246,0.681,0.557,0.919,22.8,32.2,22.8,32.7,27.5,9.87,0.000923,1.081,0.1059,32.79,81.25,427
10689.62,12.512,9.256,9.105,12.512,10.884,3.256,0.000305,0.854,-0.337,0.689,0.573,0.958,22.9,32.2,22.9,32.6,27.5,9.71,0.000908,0.773,0.0995,31.76,80.38,426
10201.55,12.594,9.257,9.093,12.594,10.925,3.337,0.000327,1.131,0.185,0.763,0.653,0.899,22.5,31.0,22.5,31.4,26.8,8.93,0.000876,0.801,0.1034,31.86,80.29,425
11134.85,12.501,9.259,9.118,12.501,10.88,3.242,0.000291,0.888,-0.312,0.767,0.633,0.964,22.7,31.7,22.7,31.8,27.2,9.09,0.000817,1.397,0.0986,32.9,80.9,424
10282.96,12.576,9.057,8.912,12.576,10.816,3.519,0.000342,0.945,0.317,0.72,0.538,0.835,23.0,31.9,23.0,32.1,27.5,9.05,0.00088,1.39,0.0991,31.57,80.44,423
8767.06,12.581,9.111,8.946,12.581,10.846,3.47,0.000396,1.076,0.284,0.796,0.673,0.924,22.7,32.0,22.7,32.1,27.4,9.4,0.001072,0.578,0.0997,31.73,80.41,422
11085.13,12.551,9.03,8.902,12.551,10.79,3.522,0.000318,1.168,-0.295,0.736,0.63,0.887,22.1,30.5,22.1,30.9,26.3,8.85,0.000798,1.401,0.0985,32.7,81.18,421
11520.73,12.595,9.174,9.04,12.595,10.884,3.421,0.000297,1.031,-0.486,0.782,0.609,0.982,22.5,32.4,22.5,32.4,27.5,9.9,0.000859,0.717,0.1037,33.29,81.19,420
11600.71,12.51,9.107,8.956,12.51,10.808,3.403,0.000293,0.872,-0.145,0.694,0.557,0.936,22.0,31.0,22.0,31.5,26.5,9.41,0.000811,0.88,0.1037,32.94,81.1,419
9106.21,12.511,9.068,8.904,12.511,10.789,3.443,0.000378,0.913,0.1,0.824,0.668,1.065,22.9,32.3,22.9,32.3,27.6,9.4,0.001032,0.812,0.1037,33.49,80.98,418
11295.77,12.519,9.035,8.868,12.519,10.777,3.484,0.000308,0.842,-0.062,0.716,0.548,0.911,23.3,34.2,23.3,34.4,28.7,11.14,0.000986,1.159,0.1021,32.16,81.39,417
9049.02,12.593,9.489,9.36,12.593,11.041,3.104,0.000343,1.135,0.225,0.769,0.635,1.064,21.2,29.6,21.2,29.7,25.4,8.46,0.000935,0.779,0.1032,31.87,81.04,416
10572.92,12.54,9.238,9.085,12.54,10.889,3.302,0.000312,0.9,-0.003,0.817,0.669,0.998,22.3,32.5,22.3,32.5,27.4,10.17,0.000962,1.128,0.1002,32.11,80.6,415
10705.75,12.597,9.191,9.032,12.597,10.894,3.406,0.000318,1.107,0.293,0.736,0.574,0.867,22.7,32.1,22.7,32.4,27.4,9.78,0.000913,0.702,0.1036,32.52,80.85,414
11163.86,12.555,9.476,9.351,12.555,11.015,3.078,0.000276,0.984,-0.467,0.776,0.584,0.962,22.2,31.8,22.2,32.0,27.0,9.78,0.000876,1.057,0.1011,32.1,80.35,413
9125.67,12.572,9.244,9.114,12.572,10.908,3.328,0.000365,1.142,0.007,0.674,0.508,0.909,22.2,31.0,22.2,31.2,26.6,8.96,0.000982,0.891,0.1019,32.19,80.87,412
11344.47,12.532,9.014,8.886,12.532,10.773,3.518,0.00031,0.937,-0.403,0.699,0.564,0.966,22.5,31.7,22.5,32.2,27.1,9.66,0.000852,0.845,0.1035,31.34,79.22,411
10533.99,12.559,9.455,9.325,12.559,11.007,3.104,0.000295,1.145,0.068,0.698,0.564,0.859,22.9,32.3,22.9,32.6,27.6,9.64,0.000915,1.401,0.105,31.88,80.21,410
9772.82,12.539,9.286,9.118,12.539,10.913,3.253,0.000333,0.936,0.115,0.653,0.486,0.773,22.2,32.1,22.2,32.5,27.1,10.25,0.001049,0.863,0.1067,30.91,80.37,409
11041.03,12.554,9.144,9.015,12.554,10.849,3.41,0.000309,1.138,-0.405,0.658,0.518,0.957,22.6,32.8,22.6,32.9,27.7,10.24,0.000928,0.837,0.1047,32.45,79.86,408
11091.3,12.565,9.151,8.984,12.565,10.858,3.414,0.000308,0.981,0.263,0.735,0.581,0.922,22.7,32.5,22.7,32.8,27.6,10.19,0.000919,0.681,0.1054,32.13,81.17,407
9377.55,12.596,9.371,9.221,12.596,10.984,3.225,0.000344,1.026,0.127,0.68,0.527,0.968,21.9,30.7,21.9,30.9,26.3,9.06,0.000966,1.022,0.1045,32.86,81.07,406
9512.4,12.544,9.159,8.991,12.544,10.851,3.384,0.000356,0.903,0.101,0.792,0.671,0.905,21.7,31.6,21.7,31.9,26.7,10.24,0.001076,0.906,0.1051,32.47,80.06,405
10032.5,12.556,9.218,9.059,12.556,10.887,3.338,0.000333,1.063,-0.324,0.824,0.708,0.931,22.8,32.5,22.8,32.9,27.6,10.13,0.00101,1.353,0.1053,32.2,80.45,404
8960.75,12.56,9.434,9.263,12.56,10.997,3.127,0.000349,1.09,-0.359,0.742,0.606,0.924,22.4,31.7,22.4,32.1,27.0,9.74,0.001087,0.612,0.104,33.27,80.71,403
11373.19,12.593,9.126,8.959,12.593,10.86,3.467,0.000305,0.956,0.248,0.717,0.605,0.865,22.7,31.7,22.7,32.0,27.2,9.34,0.000822,0.736,0.1001,31.06,79.99,402
9881.3,12.525,9.295,9.143,12.525,10.91,3.231,0.000327,1.185,0.379,0.848,0.653,1.023,22.3,32.3,22.3,32.6,27.3,10.31,0.001043,1.437,0.1054,32.52,79.8,401
11350.59,12.561,9.421,9.259,12.561,10.991,3.14,0.000277,0.924,0.458,0.721,0.552,1.009,22.6,31.7,22.6,32.0,27.2,9.42,0.00083,0.863,0.1074,31.84,79.48,400
9764.56,12.591,9.196,9.022,12.591,10.894,3.394,0.000348,1.156,0.416,0.657,0.548,0.808,22.7,31.8,22.7,32.0,27.3,9.29,0.000952,1.131,0.1042,32.68,80.05,399
11207.73,12.582,9.47,9.322,12.582,11.026,3.112,0.000278,1.13,0.198,0.737,0.553,0.92,22.3,30.8,22.3,31.2,26.6,8.94,0.000798,1.006,0.103,32.1,80.52,398
