battery_id,cycle_number,start_time_iso,ambient_temperature,duration_s_scaled,v_start_scaled,v_end_scaled,v_min_scaled,v_max_scaled,v_mean_scaled,v_drop_scaled,v_std_scaled,voltage_slope_scaled,v_skew_scaled,dc_internal_resistance_scaled,i_mean_scaled,i_min_scaled,i_max_scaled,t_start_scaled,t_end_scaled,t_min_scaled,t_max_scaled,t_mean_scaled,temp_rise_scaled,temp_rise_rate_scaled,temp_std_scaled,energy_wh_scaled,capacity_ah,nominal_capacity_ah,soh_pct,soh_first_cycle_pct,eol_cycle_80,rul_80,eol_cycle_70,rul_70
B0005,155,2008-05-24T15:31:10,24.0,-0.60736,0.51273,0.31373,0.81188,0.5137,-0.20103,-0.79608,-0.22957,-0.21359,0.8113,0.40037,0.5125,0.15238,0.75,-0.72222,-0.73926,-0.73585,0.3153,0.18519,0.49428,0.58778,0.45174,-0.48032,1.31863,2.0,65.932,71.028,75,0,125,0.0
B0005,156,2008-05-24T20:21:13,24.0,-0.60789,0.51273,0.33284,0.87733,0.5137,-0.19568,-0.86532,-0.32,-0.25049,0.8967,0.41024,0.54534,-0.0381,-0.25,-0.81481,-0.83095,-0.83019,0.3061,0.17037,0.50343,0.59335,0.45552,-0.49212,1.31348,2.0,65.674,70.751,75,0,125,0.0
B0005,157,2008-05-25T01:06:49,24.0,-0.63202,0.54669,0.31234,0.73819,0.54795,-0.22509,-0.71437,-0.1113,-0.19223,0.71334,0.42011,0.51806,-0.22857,1.625,-0.77778,-0.72779,-0.79245,0.33832,0.19259,0.53089,0.62328,0.48202,-0.49485,1.3132,2.0,65.66,70.736,75,0,125,0.0
B0005,158,2008-05-25T05:57:17,24.0,-0.63168,0.49915,0.33076,0.80104,0.5,-0.22153,-0.785,-0.19478,-0.23301,0.78744,0.43553,0.5509,-0.15238,0.1875,-0.90741,-0.83668,-0.92453,0.3107,0.15556,0.53547,0.62607,0.48328,-0.50728,1.3078,2.0,65.39,70.445,75,0,125,0.0
B0005,159,2008-05-25T10:51:37,24.0,-0.6528,0.47878,0.34292,0.8912,0.47945,-0.2144,-0.88194,-0.29913,-0.2466,0.94568,0.46391,0.55595,-0.72381,0.125,-0.94444,-0.83668,-0.96226,0.3015,0.14074,0.53547,0.6372,0.49085,-0.51787,1.30303,2.0,65.152,70.188,75,0,125,0.0
B0005,160,2008-05-25T15:37:08,24.0,-0.65086,0.48557,0.32659,0.74512,0.4863,-0.23847,-0.72637,-0.12522,-0.21553,0.719,0.45589,0.55645,-0.72381,0.4375,-0.81481,-0.77937,-0.83019,0.36133,0.2,0.55835,0.64973,0.51104,-0.51876,1.30336,2.0,65.168,70.206,75,0,125,0.0
B0005,161,2008-05-25T20:23:04,24.0,-0.67236,0.50594,0.30539,0.59168,0.50685,-0.26699,-0.56157,0.08348,-0.15922,0.50675,0.45342,0.52867,-0.57143,1.625,-0.74074,-0.6533,-0.75472,0.41657,0.25185,0.59954,0.68592,0.54763,-0.52047,1.30341,2.0,65.171,70.208,75,0,125,0.0
B0005,162,2008-05-26T01:13:02,24.0,-0.67426,0.49915,0.33284,0.77547,0.5,-0.24025,-0.75822,-0.14609,-0.21165,0.79686,0.45466,0.56252,0.07619,0.25,-0.64815,-0.75072,-0.67925,0.39356,0.26667,0.55835,0.66365,0.50852,-0.53138,1.29789,2.0,64.894,69.911,75,0,125,0.0
B0005,163,2008-05-26T06:01:08,24.0,-0.67328,0.53311,0.31894,0.59991,0.53425,-0.27502,-0.56849,0.07652,-0.18252,0.51491,0.48735,0.561,-0.34286,-0.125,-0.81481,-0.74499,-0.84906,0.41197,0.22963,0.61327,0.69358,0.55268,-0.53341,1.29807,2.0,64.904,69.921,75,0,125,0.0
B0005,164,2008-05-26T10:44:38,24.0,-0.69376,0.56706,0.33527,0.75553,0.56849,-0.25273,-0.73191,-0.09739,-0.19806,0.80063,0.48674,0.56555,-0.7619,0.0,-0.83333,-0.77937,-0.84906,0.37514,0.22222,0.58124,0.6901,0.53628,-0.5426,1.29346,2.0,64.673,69.673,75,0,125,0.0
B0005,165,2008-05-26T15:30:43,24.0,-0.69376,0.49915,0.35473,0.8756,0.5,-0.2349,-0.8644,-0.25739,-0.24466,0.95824,0.48859,0.60141,-1.02857,0.625,-0.72222,-0.83095,-0.73585,0.37514,0.25185,0.55378,0.67409,0.50978,-0.55408,1.288,2.0,64.4,69.379,75,0,125,0.0
B0005,166,2008-05-26T20:21:04,24.0,-0.6959,0.51952,0.34778,0.80234,0.52055,-0.25006,-0.785,-0.16,-0.22718,0.84521,0.48859,0.60091,-2.89524,0.625,-0.62963,-0.79083,-0.64151,0.41197,0.28889,0.56751,0.68453,0.52744,-0.55643,1.28745,2.0,64.373,69.349,75,0,125,0.0
B0005,167,2008-05-27T15:52:41,24.0,-0.67331,-0.2343,0.26509,0.79887,-0.23973,-0.21172,-0.83254,-0.34087,-0.15146,0.79184,0.31339,0.4928,-0.41905,-0.25,1.37037,-0.5043,1.37736,0.40736,0.54074,0.06407,0.39568,0.17413,-0.50043,1.30902,2.0,65.451,70.51,75,0,125,0.0
B0005,168,2008-05-27T20:45:42,24.0,-0.62976,0.93379,0.24598,0.69788,0.93836,-0.1725,-0.64559,0.06261,-0.0233,0.8314,0.28378,0.44734,-0.57143,1.0,1.66667,-0.59026,1.69811,0.40736,0.65926,-0.00458,0.33165,-0.00757,-0.4599,1.32508,2.0,66.254,71.376,75,0,125,0.0
B0006,1,2008-04-02T15:25:41,24.0,1.43205,-0.57385,-3.62477,-0.08062,-0.58219,0.55315,0.08102,-0.60522,4.7301,-3.45181,0.10426,-1.03082,0.26667,-0.8125,0.16667,2.13181,0.16981,-0.4626,-0.62222,-0.49428,-0.79868,-0.71041,1.21988,2.03534,2.0,101.767,100.0,63,62,109,108.0
B0006,2,2008-04-02T19:43:48,24.0,1.38965,-0.74363,-4.05663,-0.61942,-0.75342,0.59416,0.64328,-0.22957,5.41748,-5.17111,-0.0802,-1.02981,0.49524,-1.1875,0.85185,2.18338,0.84906,-0.42117,-0.51111,-0.627,-0.83974,-0.78233,1.20339,2.02514,2.0,101.257,99.499,63,61,109,107.0
B0006,3,2008-04-03T00:01:06,24.0,1.34058,-0.70968,-3.74742,-0.23364,-0.69863,0.64141,0.23474,-0.77913,5.00194,-3.71052,-0.1277,-1.02778,0.68571,-1.5,0.94444,2.04011,0.96226,-0.53625,-0.54815,-0.7643,-0.8815,-0.83912,1.18367,2.01333,2.0,100.666,98.919,63,60,109,106.0
B0006,4,2008-04-03T04:16:37,24.0,1.29299,-0.66893,-3.61296,-0.06589,-0.66438,0.65924,0.05886,-0.95304,4.84854,-3.14976,-0.16039,-1.02627,0.7619,-0.9375,0.85185,1.94842,0.86792,-0.6099,-0.61481,-0.81465,-0.88638,-0.85047,1.16052,2.01328,2.0,100.664,98.916,63,59,109,105.0
B0006,5,2008-04-03T08:33:25,24.0,1.28732,-0.6961,-4.30435,-0.92848,-0.69178,0.61645,0.97565,0.02087,5.9165,-5.91648,-0.16903,-1.02576,0.8381,-1.75,0.81481,2.02865,0.83019,-0.54545,-0.67407,-0.746,-0.85575,-0.85678,1.15158,2.00053,2.0,100.026,98.29,63,58,109,104.0
B0006,6,2008-04-03T12:55:10,24.0,1.3421,0.33616,-3.75159,-0.23884,0.33562,0.70203,0.31137,-0.64,5.08738,-3.25965,-0.14867,-1.0288,0.38095,-2.0,0.27778,1.94842,0.28302,-0.6099,-0.7037,-0.67277,-0.84392,-0.76719,1.19331,2.0139,2.0,100.695,98.947,63,57,109,103.0
B0006,7,2008-04-03T17:17:16,24.0,1.33866,0.37012,-4.30088,-0.92414,0.36986,0.67974,1.04351,0.09043,5.93398,-5.3438,-0.16903,-1.0288,0.64762,-3.0,0.44444,2.06877,0.45283,-0.51323,-0.64444,-0.61785,-0.82025,-0.75331,1.18868,2.0131,2.0,100.655,98.907,63,56,109,102.0
B0006,8,2008-04-03T21:28:14,24.0,1.15288,-0.77759,-4.00486,-0.55483,-0.78767,0.65389,0.57219,-0.54261,5.60388,-4.50298,-0.21345,-1.02374,0.57143,-1.5625,0.85185,1.97135,0.86792,-0.59148,-0.64444,-0.80092,-0.83487,-0.82524,1.08543,1.96879,2.0,98.439,96.73,63,55,109,101.0
B0006,9,2008-04-04T01:38:15,24.0,1.10106,-0.81834,-3.76305,-0.25314,-0.81507,0.6637,0.24766,-0.84174,5.27961,-3.57363,-0.20296,-1.02425,0.41905,-1.6875,0.68519,1.88539,0.69811,-0.66053,-0.6963,-0.82838,-0.83069,-0.82271,1.05968,1.96817,2.0,98.408,96.7,63,54,109,100.0
B0006,10,2008-04-04T05:48:08,24.0,1.10262,-0.7708,-4.63024,-1.33507,-0.78082,0.6111,1.40358,0.38957,6.6466,-7.04804,-0.20913,-1.02425,0.26667,-1.0,0.62963,2.03438,0.62264,-0.54085,-0.72593,-0.69108,-0.77223,-0.79369,1.0534,1.95723,2.0,97.862,96.162,63,53,109,99.0
B0006,11,2008-04-04T09:57:19,24.0,1.05285,-0.72326,-4.0945,-0.66667,-0.73288,0.64052,0.69498,-0.41043,5.86796,-4.67881,-0.20419,-1.02374,0.8,-2.375,0.40741,1.84527,0.41509,-0.69275,-0.82222,-0.78719,-0.79729,-0.80252,1.0312,1.9456,2.0,97.28,95.591,63,52,109,98.0
B0006,12,2008-04-04T17:56:27,24.0,0.95986,-0.70289,-3.79675,-0.29519,-0.70548,0.65835,0.30075,-0.70957,5.50485,-3.54662,-0.20419,-1.02223,1.02857,-1.6875,0.88889,1.95415,0.90566,-0.60529,-0.63704,-0.81922,-0.77849,-0.8,0.9837,1.93475,2.0,96.738,95.058,63,51,109,97.0
B0006,13,2008-04-04T22:01:54,24.0,0.9107,-0.82513,-3.62616,-0.08236,-0.82192,0.6628,0.06624,-0.9113,5.27961,-2.88854,-0.22085,-1.02172,0.49524,-1.25,1.18519,1.89685,1.18868,-0.65132,-0.64444,-0.93822,-0.81469,-0.853,0.95852,1.92328,2.0,96.164,94.494,63,50,109,96.0
B0006,14,2008-04-05T02:20:26,24.0,0.91003,-0.70968,-4.08825,-0.65886,-0.70548,0.63339,0.68759,-0.33391,6.03301,-4.47096,-0.20358,-1.02172,0.68571,-1.3125,0.81481,1.90831,0.83019,-0.64212,-0.73333,-0.83753,-0.77084,-0.80883,0.95427,1.91189,2.0,95.594,93.935,63,49,109,95.0
B0006,15,2008-04-05T06:25:01,24.0,0.86334,-0.75722,-4.6233,-1.3264,-0.74658,0.59149,1.39527,0.39652,6.95534,-6.5752,-0.17829,-1.02223,0.64762,-1.75,0.5,1.95415,0.49057,-0.60529,-0.81481,-0.72769,-0.70472,-0.76467,0.92453,1.90107,2.0,95.053,93.403,63,48,109,94.0
B0006,16,2008-04-05T10:30:32,24.0,0.81382,-0.86587,-4.85851,-1.61985,-0.86986,0.56207,1.7004,0.68174,7.39806,-7.47378,-0.15978,-1.02122,0.57143,-3.4375,0.14815,1.96562,0.15094,-0.59609,-0.8963,-0.627,-0.64416,-0.72303,0.89402,1.8892,2.0,94.46,92.82,63,47,109,93.0
B0006,17,2008-04-05T14:34:41,24.0,0.76658,-0.73684,-3.99236,-0.53923,-0.73288,0.60575,0.55834,-0.39652,6.05631,-3.96546,-0.16595,-1.02071,0.11429,-0.4375,0.2963,1.83954,0.30189,-0.69735,-0.88148,-0.76888,-0.68871,-0.74826,0.87481,1.87828,2.0,93.914,92.283,63,46,109,92.0
B0006,18,2008-04-05T18:39:25,24.0,0.7214,-0.80475,-4.41623,-1.06805,-0.81507,0.57366,1.11691,0.1113,6.80777,-5.49702,-0.15114,-1.0197,0.72381,-0.875,0.35185,1.91977,0.35849,-0.63291,-0.85185,-0.71396,-0.64834,-0.72681,0.84665,1.86757,2.0,93.378,91.757,63,45,109,91.0
B0006,19,2008-04-05T22:46:35,24.0,0.72107,-0.75722,-2.20516,-0.35934,-0.73973,0.56385,0.36538,-0.15304,3.16699,-3.48634,-0.13757,-0.96514,0.11429,-2.5,0.51852,1.90831,0.50943,-0.64212,-0.80741,-0.7643,-0.66991,-0.71041,0.83282,1.86759,2.0,93.379,91.758,63,44,109,90.0
B0006,20,2008-04-18T21:10:19,24.0,1.19858,-0.92699,-4.57118,-1.26138,-0.93836,0.63339,1.31448,0.13913,6.41942,-6.64992,-0.24183,-1.02425,-1.52381,-0.4375,0.59259,1.20344,0.60377,-1.20829,-1.08889,-1.34554,-1.08126,-1.14953,1.10706,1.97963,2.0,98.981,97.263,63,43,109,89.0
B0006,21,2008-04-19T02:29:09,24.0,1.10511,-0.88625,-4.03092,-0.58734,-0.89726,0.67707,0.59942,-0.61913,5.69126,-4.39058,-0.26589,-1.02324,0.8,-1.25,1.33333,1.40974,1.35849,-1.04258,-0.82222,-1.36384,-1.06038,-1.11041,1.06349,1.95755,2.0,97.877,96.178,63,42,109,88.0
B0006,22,2008-04-19T07:47:15,24.0,1.056,-0.75042,-4.51802,-1.19506,-0.76027,0.64052,1.25586,-0.00696,6.53204,-6.08414,-0.22332,-1.02172,0.8381,-1.8125,0.7037,1.27794,0.71698,-1.14845,-1.06667,-1.3135,-1.02488,-1.10662,1.03215,1.94582,2.0,97.291,95.602,63,41,109,87.0
B0006,23,2008-04-19T13:01:42,24.0,0.96434,-0.79796,-4.09763,-0.67057,-0.79452,0.64141,0.69406,-0.49391,5.97476,-4.43203,-0.18137,-1.02071,0.49524,-0.75,0.07407,1.08883,0.0566,-1.30035,-1.3037,-1.30435,-0.99287,-1.08139,0.98351,1.92425,2.0,96.212,94.542,63,40,109,86.0
B0006,24,2008-04-19T18:27:29,24.0,1.00862,0.11885,-3.88882,-0.41006,0.14384,0.67974,0.4794,-0.50087,5.66214,-3.28163,-0.16348,-1.02122,0.99048,-2.5625,-0.27778,1.06017,-0.30189,-1.32336,-1.37778,-1.24485,-0.98034,-1.03975,1.01173,1.94598,2.0,97.299,95.61,63,39,109,85.0
B0006,25,2008-04-19T23:41:55,24.0,0.81982,-0.76401,-3.57057,-0.013,-0.77397,0.63963,-0.00392,-0.97391,5.29903,-2.47598,-0.13572,-1.01869,0.72381,-2.0625,-0.31481,0.9914,-0.32075,-1.3786,-1.44444,-1.29062,-0.93927,-1.05615,0.90601,1.90141,2.0,95.07,93.42,63,38,109,84.0
B0006,26,2008-04-20T04:54:41,24.0,0.81787,-1.0017,-2.61339,-1.54183,-1.0137,0.51571,1.60762,0.89739,3.72233,-7.07881,-0.12215,-0.96413,0.91429,-1.875,-0.53704,1.19198,-0.54717,-1.21749,-1.46667,-1.08009,-0.84531,-0.96278,0.87671,1.87867,2.0,93.934,92.303,63,37,109,83.0
B0006,27,2008-04-20T10:16:28,24.0,0.77353,-0.82513,-2.37471,-0.64283,-0.80822,0.54602,0.66267,0.02087,3.39029,-4.29953,-0.08513,-0.96363,-2.24762,-1.25,-0.68519,1.03152,-0.69811,-1.34638,-1.52593,-1.16705,-0.86828,-0.96404,0.85743,1.86831,2.0,93.415,91.793,63,36,109,82.0
B0006,28,2008-04-20T15:37:05,24.0,0.76945,-0.81154,-2.05229,-0.72432,-0.82192,0.4961,0.74991,0.41043,2.86796,-4.42575,-0.06539,-0.90705,-1.25714,-0.9375,-0.7963,0.95129,-0.81132,-1.33257,-1.51852,-1.12586,-0.84949,-0.90978,0.82705,1.85602,2.0,92.801,91.19,63,35,109,81.0
B0006,29,2008-04-20T20:50:38,24.0,0.76952,-1.04244,-1.53566,-0.03511,-1.05479,0.45598,0.00023,0.0487,2.00194,-2.51994,-0.05799,-0.79894,0.60952,-0.3125,-0.75926,0.63037,-0.79245,-1.36018,-1.45926,-1.16247,-0.86619,-0.85047,0.7786,1.8452,2.0,92.26,90.658,63,34,109,80.0
B0006,30,2008-04-21T02:15:02,24.0,0.72685,-0.0034,-2.4303,-0.87646,-0.00685,0.52998,0.96734,0.55652,3.59612,-4.45651,-0.04318,-0.96211,0.64762,0.0625,-0.77778,1.18052,-0.81132,-1.2267,-1.48889,-1.02517,-0.78963,-0.88076,0.83016,1.85723,2.0,92.861,91.249,63,33,109,79.0
B0006,31,2008-04-22T15:33:49,24.0,0.91162,0.10526,-3.76896,-0.26051,0.11644,0.54424,0.31875,-0.96696,5.58447,-2.50612,-0.37754,-1.0778,0.41905,-2.8125,-0.81481,1.03725,-0.84906,-1.34177,-1.39259,-1.13043,-0.89821,-0.96151,0.96569,1.92478,2.0,96.239,94.568,63,32,109,78.0
B0006,32,2008-04-22T20:26:18,24.0,0.77756,-0.09168,-2.08564,-0.0945,-0.08904,0.52463,0.12856,-0.76522,2.9767,-2.34223,-0.45713,-1.02021,-3.2381,-0.9375,0.01852,1.05444,0.0,-1.27273,-1.23704,-1.26773,-0.91491,-1.08265,0.87601,1.88223,2.0,94.112,92.478,63,31,109,77.0
B0006,33,2008-04-23T01:18:11,24.0,0.73278,-0.12564,-1.89386,-0.39445,-0.12329,0.44974,0.4457,-0.17391,2.69709,-3.01162,-0.42196,-0.96312,0.64762,-1.9375,-0.40741,0.92264,-0.43396,-1.32336,-1.37037,-1.21739,-0.87733,-1.01451,0.82128,1.85528,2.0,92.764,91.153,63,30,109,76.0
B0006,34,2008-04-23T06:18:19,24.0,0.71092,-0.03735,-1.68748,-0.40616,-0.0411,0.38823,0.46417,0.10435,2.38252,-2.86028,-0.3541,-0.90553,0.8,-0.3125,-1.24074,0.60172,-1.26415,-1.42002,-1.59259,-1.10297,-0.81886,-0.93628,0.78043,1.83925,2.0,91.963,90.366,63,29,109,75.0
B0006,35,2008-04-23T11:08:00,24.0,0.66871,-0.29542,-1.58916,-0.75856,-0.28082,0.31157,0.82193,0.64,2.23301,-3.50644,-0.34115,-0.84744,1.14286,-0.3125,-1.22222,0.41834,-1.24528,-1.46605,-1.64444,-1.15332,-0.82721,-0.9489,0.72735,1.81854,2.0,90.927,89.348,63,28,109,74.0
B0006,36,2008-04-23T16:06:25,24.0,0.6689,-0.10526,-1.50334,-0.6684,-0.10274,0.31424,0.73883,0.66783,2.1068,-3.17614,-0.35163,-0.82167,0.72381,-0.625,-0.44444,0.71633,-0.45283,-1.18067,-1.24444,-1.06178,-0.78545,-0.8694,0.7179,1.81348,2.0,90.674,89.1,63,27,109,73.0
B0006,37,2008-04-23T21:02:58,24.0,0.64626,-0.12564,-1.32476,-0.48288,-0.12329,0.26789,0.53987,0.63304,1.82524,-2.57143,-0.30413,-0.76257,0.49524,-0.4375,-0.87037,0.49857,-0.88679,-1.30035,-1.42222,-1.08009,-0.78545,-0.83407,0.67718,1.7971,2.0,89.855,88.295,63,26,109,72.0
B0006,38,2008-04-24T01:51:33,24.0,0.6007,-0.25467,-1.28203,-0.61769,-0.24658,0.21618,0.67513,0.83478,1.77864,-2.75793,-0.2554,-0.73175,0.8381,-0.5,-1.25926,0.3553,-1.28302,-1.27733,-1.48889,-0.95195,-0.71237,-0.77476,0.6359,1.781,2.0,89.05,87.504,63,25,109,71.0
B0006,39,2008-04-24T06:50:00,24.0,0.58117,-0.1528,-1.19934,-0.61075,-0.15068,0.18141,0.67421,0.9113,1.66214,-2.58587,-0.2153,-0.70194,0.99048,-0.8125,-1.72222,0.33238,-1.79245,-1.29574,-1.59259,-0.86041,-0.66226,-0.68265,0.60983,1.77101,2.0,88.551,87.013,63,24,109,70.0
B0006,40,2008-04-24T11:49:24,24.0,0.5573,-0.1528,-1.11839,-0.43173,-0.13014,0.17072,0.48355,0.8,1.54369,-2.15008,-0.2116,-0.67365,0.60952,-0.5,-1.44444,0.26934,-1.4717,-1.18527,-1.40741,-0.8238,-0.63581,-0.6183,0.58516,1.76047,2.0,88.024,86.495,63,23,109,69.0
B0006,41,2008-04-24T16:45:56,24.0,0.55884,-0.17317,-1.01277,-0.22757,-0.17808,0.17161,0.26474,0.63304,1.36311,-1.64396,-0.23689,-0.61758,0.22857,-0.125,-0.37037,0.52722,-0.37736,-0.89988,-0.95556,-0.80549,-0.62815,-0.59811,0.56391,1.75029,2.0,87.515,85.995,63,22,109,68.0
B0006,42,2008-04-24T21:38:11,24.0,0.53512,-0.22071,-1.0013,-0.44473,-0.22603,0.13149,0.49233,0.93913,1.35728,-1.98932,-0.23072,-0.58777,0.8,-1.6875,0.07407,0.60745,0.0566,-0.84005,-0.81481,-0.85126,-0.63999,-0.61703,0.53613,1.73949,2.0,86.975,85.465,63,21,109,67.0
B0006,43,2008-04-25T12:03:44,24.0,0.572,-0.86587,-1.11005,-0.7707,-0.86986,0.14486,0.79608,1.57217,1.45825,-3.03297,0.22517,-0.62061,0.87619,-0.6875,-0.48148,0.88825,-0.49057,-0.75719,-1.06667,-0.63158,-0.55438,-0.4795,0.56632,1.75468,2.0,87.734,86.211,63,20,109,66.0
B0006,44,2008-04-25T20:03:55,24.0,0.53571,0.2275,-1.1441,-0.36107,0.23288,0.18765,0.43416,0.78609,1.63689,-1.93972,-0.20605,-0.72821,-0.11429,-0.6875,-0.72222,0.7851,-0.73585,-0.97814,-1.15556,-0.79176,-0.61493,-0.63975,0.59689,1.76594,2.0,88.297,86.764,63,19,109,65.0
B0006,45,2008-04-26T01:04:35,24.0,0.49089,-0.19355,-0.93494,-0.18812,-0.19178,0.09851,0.22135,0.66783,1.27961,-1.39152,-0.14127,-0.6095,0.68571,-0.625,-1.59259,0.29226,-1.62264,-1.02877,-1.34815,-0.62243,-0.51888,-0.49085,0.51635,1.73379,2.0,86.689,85.184,63,18,109,64.0
B0006,46,2008-04-26T05:57:35,24.0,0.4486,-0.29542,-0.84392,-0.10056,-0.28082,0.05483,0.12118,0.61217,1.14369,-1.08885,-0.0876,-0.55039,0.95238,-0.6875,-1.77778,0.21203,-1.81132,-1.05178,-1.34815,-0.59954,-0.49173,-0.43659,0.46624,1.71333,2.0,85.666,84.179,63,17,109,63.0
B0006,47,2008-04-26T10:58:25,24.0,0.42416,-0.18676,-0.79875,-0.10143,-0.17123,0.02273,0.12949,0.6887,1.0932,-0.95887,-0.06231,-0.51958,0.38095,-0.25,-1.81481,0.16619,-1.86792,-0.96433,-1.31111,-0.50801,-0.43953,-0.37224,0.43834,1.70241,2.0,85.12,83.643,63,16,109,62.0
B0006,48,2008-04-29T12:15:56,24.0,0.57567,-1.04244,-2.02936,-0.28435,-1.05479,0.39269,0.26613,-0.25739,2.98447,-3.05432,-0.45774,-0.98737,0.53333,-0.5,4.46296,2.36676,4.54717,-0.17261,0.46667,-1.27231,-0.84949,-1.08644,0.7408,1.82372,2.0,91.186,89.603,63,15,109,61.0
B0006,49,2008-04-29T17:05:27,24.0,0.57646,-0.09168,-1.75697,-0.60381,-0.08904,0.33742,0.67051,0.49391,2.60777,-3.16484,-0.41209,-0.90351,0.8,-0.1875,2.62963,1.91404,2.64151,-0.43959,-0.08889,-1.08467,-0.76318,-0.90095,0.70446,1.80813,2.0,90.406,88.837,63,14,109,60.0
B0006,50,2008-04-29T22:00:04,24.0,0.51082,-0.11885,-1.46235,-0.557,-0.12329,0.2349,0.61927,0.73043,2.16311,-2.66876,-0.30537,-0.81157,1.02857,-0.25,1.11111,1.38682,1.13208,-0.68815,-0.57037,-0.95652,-0.68035,-0.77476,0.6227,1.77576,2.0,88.788,87.247,63,13,109,59.0
B0006,51,2008-04-30T02:43:55,24.0,0.46811,-0.41087,-1.22227,-0.63372,-0.41096,0.12882,0.68113,0.96696,1.76505,-2.55196,-0.23504,-0.69588,0.68571,-0.3125,0.2037,0.96275,0.20755,-0.75719,-0.74815,-0.80092,-0.59266,-0.62461,0.54432,1.74474,2.0,87.237,85.722,63,12,109,58.0
B0006,52,2008-04-30T07:41:42,24.0,0.4481,-0.17317,-1.00895,-0.10793,-0.15753,0.1101,0.1378,0.54261,1.43689,-1.18179,-0.16471,-0.63627,0.8381,0.375,-0.37037,0.6533,-0.39623,-0.86306,-0.91852,-0.7643,-0.5669,-0.55394,0.50709,1.72921,2.0,86.46,84.959,63,11,109,57.0
B0006,53,2008-04-30T12:28:49,24.0,0.42568,-0.31579,-0.90159,-0.12007,-0.31507,0.05393,0.14057,0.58435,1.25631,-1.05557,-0.12585,-0.54837,0.68571,-0.5625,-0.35185,0.57307,-0.35849,-0.75719,-0.81481,-0.65904,-0.51053,-0.453,0.45546,1.70811,2.0,85.405,83.923,63,10,109,56.0
B0006,54,2008-04-30T17:20:16,24.0,0.4267,-0.26825,-0.83975,-0.19983,-0.26712,0.02184,0.22874,0.74435,1.15534,-1.06499,-0.11659,-0.49129,0.57143,-1.0625,0.2037,0.62464,0.20755,-0.55926,-0.54815,-0.59954,-0.48269,-0.43155,0.42952,1.6976,2.0,84.88,83.406,63,9,109,55.0
B0006,55,2008-04-30T22:14:54,24.0,0.40655,-0.24109,-0.72822,-0.08626,-0.24658,-0.01738,0.10964,0.64,0.98058,-0.68195,-0.04997,-0.43066,0.41905,0.75,-0.14815,0.3553,-0.15094,-0.66053,-0.67407,-0.61327,-0.48129,-0.41893,0.39014,1.68206,2.0,84.103,82.643,63,8,109,54.0
B0006,56,2008-05-01T03:15:33,24.0,0.38522,-0.16638,-0.68166,-0.10967,-0.17123,-0.05483,0.13964,0.70957,0.92039,-0.60911,-0.00617,-0.39934,-0.07619,-0.5625,-0.38889,0.28653,-0.39623,-0.65132,-0.7037,-0.5492,-0.44162,-0.33691,0.36204,1.67148,2.0,83.574,82.123,63,7,109,53.0
B0006,57,2008-05-01T08:16:03,24.0,0.36194,-0.19355,-0.66777,-0.33247,-0.17808,-0.11188,0.37507,0.98783,0.91068,-0.93626,0.04072,-0.36802,0.8381,-0.25,-0.68519,0.25788,-0.69811,-0.6099,-0.74074,-0.43478,-0.37898,-0.26751,0.3323,1.66076,2.0,83.038,81.596,63,6,109,52.0
B0006,58,2008-05-01T13:14:24,24.0,0.36519,-0.25467,-0.63476,-0.50672,-0.23288,-0.15378,0.55603,1.1687,0.84466,-1.17488,0.08328,-0.31195,0.72381,-1.0625,-0.46296,0.29799,-0.4717,-0.43498,-0.54815,-0.31579,-0.32469,-0.16278,0.30737,1.65112,2.0,82.556,81.123,63,5,109,51.0
B0006,59,2008-05-01T18:11:10,24.0,0.34141,-0.25467,-0.56597,-0.21977,-0.25342,-0.14397,0.25089,0.88348,0.74175,-0.5708,0.0475,-0.27861,-0.34286,-0.5625,0.5,0.34384,0.4717,-0.31991,-0.31111,-0.43936,-0.37202,-0.29022,0.28308,1.64013,2.0,82.007,80.583,63,4,109,50.0
B0006,60,2008-05-01T23:10:15,24.0,0.34063,-0.25467,-0.51281,-0.26875,-0.25342,-0.18587,0.3026,0.9113,0.65049,-0.56703,0.11351,-0.21899,0.34286,0.375,0.11111,0.15473,0.09434,-0.37514,-0.36296,-0.39817,-0.35253,-0.22587,0.25404,1.6292,2.0,81.46,80.046,63,3,109,49.0
B0006,61,2008-05-02T03:53:34,24.0,0.2996,-0.48557,-0.42769,-0.0013,-0.4863,-0.20548,0.00254,0.5287,0.50874,-0.05714,0.14867,-0.15484,-3.88571,0.5625,-0.14815,-0.04011,-0.15094,-0.38895,-0.40741,-0.3524,-0.31216,-0.1817,0.20552,1.60885,2.0,80.442,79.046,63,2,109,48.0
B0006,62,2008-05-02T08:44:40,24.0,0.30138,-0.39728,-0.43499,-0.48591,-0.39041,-0.28215,0.52464,1.09217,0.52816,-0.8113,0.219,-0.12503,0.72381,0.0,-0.48148,-0.14327,-0.49057,-0.31991,-0.5037,-0.1968,-0.23978,-0.10978,0.18586,1.60352,2.0,80.176,78.784,63,1,109,47.0
B0006,63,2008-05-02T13:43:05,24.0,0.27853,-0.30221,-0.42144,-0.38015,-0.29452,-0.27947,0.41893,0.98087,0.52816,-0.57394,0.2264,-0.12554,-3.31429,-0.625,-0.24074,0.13754,-0.24528,-0.19563,-0.27407,-0.13272,-0.2001,-0.00126,0.17577,1.59897,2.0,79.949,78.56,63,0,109,46.0
